OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity
11136,3/7/2023,3,SV-20365,5,In-store,Cash,6,3
11137,3/7/2023,75,QJ-19255,84,In-store,Cash,6,3
11138,3/7/2023,97,PG-18820,33,Online,Debit Card,4,1
11139,3/7/2023,194,JM-15865,14,In-store,Mobile Payment,5,4
11140,3/7/2023,108,NW-18400,54,Online,Cash,4,7
11141,3/7/2023,122,LP-17080,51,In-store,Mobile Payment,4,2
11142,3/8/2023,137,SW-20245,100,Online,Mobile Payment,4,4
11143,3/8/2023,205,RD-9480,47,Online,Credit Card,5,9
11144,3/8/2023,145,JD-16015,52,In-store,Cash,4,1
11145,3/8/2023,66,SC-20380,52,In-store,Cash,4,3
11146,3/8/2023,59,EM-13810,5,In-store,Cash,6,5
11147,3/8/2023,161,DM-13525,71,Online,Debit Card,2,5
11148,3/8/2023,130,NC-18340,22,In-store,Mobile Payment,2,4
11149,3/8/2023,18,KL-16555,10,Online,Cash,7,8
11150,3/8/2023,36,CC-12475,21,In-store,Cash,2,3
11151,3/8/2023,222,RK-19300,28,In-store,Debit Card,7,6
11152,3/8/2023,57,MM-17260,88,In-store,Credit Card,6,4
11153,3/8/2023,127,JK-6120,61,Online,Credit Card,5,7
11154,3/8/2023,67,HR-14830,57,Online,Cash,5,8
11155,3/8/2023,73,DK-12835,42,Online,Credit Card,7,5
11156,3/8/2023,47,DD-13570,20,Online,Credit Card,7,7
11157,3/8/2023,200,EB-14110,56,Online,Credit Card,7,2
11158,3/8/2023,33,MC-18100,58,In-store,Credit Card,1,4
11159,3/8/2023,76,EM-14140,28,Online,Debit Card,7,4
11160,3/8/2023,214,TB-21520,64,In-store,Credit Card,3,9
11161,3/8/2023,43,ML-18265,28,In-store,Mobile Payment,7,4
11162,3/8/2023,219,EM-3810,83,Online,Credit Card,3,3
11163,3/8/2023,151,JC-15385,43,Online,Debit Card,6,9
11164,3/8/2023,209,RA-19885,56,In-store,Debit Card,7,2
11165,3/8/2023,79,AJ-10780,88,Online,Debit Card,6,3
11166,3/8/2023,154,GH-14485,98,Online,Mobile Payment,6,2
11167,3/8/2023,139,EJ-14155,99,In-store,Cash,4,6
11168,3/8/2023,183,DG-13300,58,Online,Mobile Payment,1,6
11169,3/8/2023,174,GA-4725,58,Online,Cash,1,4
11170,3/8/2023,223,CR-2625,20,In-store,Cash,7,2
11171,3/8/2023,90,SJ-20125,61,Online,Debit Card,5,8
11172,3/8/2023,176,EM-14095,48,In-store,Credit Card,7,7
11173,3/8/2023,128,RS-19420,53,In-store,Cash,5,6
11174,3/8/2023,91,PF-19225,75,Online,Debit Card,2,3
11175,3/8/2023,24,AJ-10795,97,Online,Cash,5,5
11176,3/8/2023,72,TB-21175,54,In-store,Credit Card,4,1
11177,3/8/2023,157,LL-16840,70,In-store,Cash,6,2
11178,3/8/2023,20,SG-20890,53,Online,Debit Card,5,4
11179,3/8/2023,175,TS-21505,46,In-store,Mobile Payment,3,8
11180,3/8/2023,6,GZ-14470,89,Online,Mobile Payment,4,7
11181,3/8/2023,169,JM-15865,36,Online,Cash,4,5
11182,3/8/2023,62,HM-14860,94,In-store,Cash,4,6
11183,3/8/2023,56,JM-15655,25,Online,Mobile Payment,7,3
11184,3/8/2023,11,ML-18265,20,In-store,Cash,7,9
11185,3/8/2023,85,MC-17275,61,Online,Debit Card,5,1
11186,3/8/2023,150,MY-18295,53,Online,Debit Card,5,3
11187,3/8/2023,52,BF-11080,72,Online,Debit Card,5,4
11188,3/8/2023,18,RD-9720,47,Online,Debit Card,5,9
11189,3/8/2023,212,GG-14650,96,In-store,Cash,4,4
11190,3/8/2023,186,DB-13555,93,In-store,Debit Card,5,1
11191,3/8/2023,41,RM-19675,8,Online,Mobile Payment,7,1
11192,3/8/2023,146,SC-20230,61,Online,Cash,5,4
11193,3/8/2023,38,BG-11740,10,In-store,Mobile Payment,7,7
11194,3/8/2023,37,EM-14140,79,Online,Mobile Payment,5,3
11195,3/8/2023,16,MW-18235,18,Online,Credit Card,5,2
11196,3/8/2023,115,RM-19375,21,Online,Mobile Payment,2,7
11197,3/8/2023,223,EH-13765,69,Online,Cash,6,4
11198,3/8/2023,23,DJ-3420,19,In-store,Mobile Payment,5,6
11199,3/8/2023,160,DC-2850,13,Online,Debit Card,6,4
11200,3/8/2023,86,PA-19060,94,Online,Debit Card,4,3
11201,3/8/2023,136,MS-17830,67,Online,Cash,4,4
11202,3/8/2023,93,BT-11485,37,In-store,Cash,4,5
11203,3/8/2023,211,PB-19105,91,In-store,Cash,5,6
11204,3/8/2023,55,BB-11545,58,Online,Debit Card,1,1
11205,3/8/2023,106,AA-375,31,In-store,Credit Card,7,1
11206,3/8/2023,38,RA-9945,10,In-store,Credit Card,7,8
11207,3/8/2023,179,AB-10060,43,Online,Cash,6,1
11208,3/8/2023,185,KD-16615,10,Online,Mobile Payment,7,3
11209,3/8/2023,223,EJ-4155,87,Online,Credit Card,4,9
11210,3/8/2023,19,SC-20050,47,Online,Debit Card,5,5
11211,3/8/2023,176,CC-12550,86,Online,Mobile Payment,5,2
11212,3/8/2023,26,BB-10990,43,In-store,Cash,6,3
11213,3/8/2023,208,NC-18535,28,Online,Mobile Payment,7,6
11214,3/8/2023,199,CS-2175,8,In-store,Debit Card,7,7
11215,3/8/2023,32,JK-6090,47,In-store,Cash,5,6
11216,3/8/2023,95,AF-10870,64,Online,Debit Card,3,1
11217,3/8/2023,169,CS-12355,41,Online,Cash,4,9
11218,3/8/2023,85,FM-4215,6,In-store,Credit Card,3,7
11219,3/8/2023,57,JH-5430,30,Online,Mobile Payment,4,1
11220,3/8/2023,48,JG-15160,90,In-store,Credit Card,3,1
11221,3/8/2023,147,RD-19660,25,Online,Credit Card,7,8
11222,3/9/2023,169,CM-12445,8,In-store,Debit Card,7,3
11223,3/9/2023,121,KW-16435,52,In-store,Credit Card,4,5
11224,3/9/2023,69,AG-10300,23,In-store,Credit Card,4,5
11225,3/9/2023,95,GW-14605,61,Online,Debit Card,5,4
11226,3/9/2023,79,JM-15865,51,Online,Credit Card,4,2
11227,3/9/2023,44,DK-2835,98,Online,Credit Card,6,2
11228,3/9/2023,23,MY-17380,76,In-store,Cash,1,6
11229,3/9/2023,206,PP-18955,30,In-store,Mobile Payment,4,6
11230,3/9/2023,29,SN-20710,44,Online,Credit Card,3,6
11231,3/9/2023,143,SC-10770,21,In-store,Mobile Payment,2,3
11232,3/9/2023,27,AR-405,64,In-store,Mobile Payment,3,3
11233,3/9/2023,10,SC-20725,84,In-store,Mobile Payment,6,7
11234,3/9/2023,143,TB-21280,5,Online,Mobile Payment,6,6
11235,3/9/2023,67,TA-21385,50,Online,Mobile Payment,1,3
11236,3/9/2023,56,GG-14650,31,Online,Cash,7,3
11237,3/9/2023,172,AF-10885,95,In-store,Mobile Payment,6,2
11238,3/9/2023,217,AM-10360,51,In-store,Cash,4,9
11239,3/9/2023,131,MH-17785,63,Online,Cash,7,2
11240,3/9/2023,101,JD-16015,91,In-store,Debit Card,5,5
11241,3/9/2023,148,MF-17665,63,In-store,Cash,7,7
11242,3/9/2023,152,SD-20485,58,Online,Cash,1,8
11243,3/9/2023,20,EB-13705,82,Online,Mobile Payment,4,1
11244,3/9/2023,196,VP-11760,47,Online,Cash,5,2
11245,3/9/2023,41,BG-1035,81,Online,Credit Card,4,2
11246,3/9/2023,8,MC-17590,50,Online,Credit Card,1,8
11247,3/9/2023,8,BK-11260,51,In-store,Debit Card,4,7
11248,3/9/2023,212,SG-20890,76,In-store,Mobile Payment,1,7
11249,3/9/2023,42,JJ-15760,50,In-store,Debit Card,1,6
11250,3/9/2023,5,LS-16975,94,In-store,Mobile Payment,4,6
11251,3/9/2023,67,MH-17455,19,Online,Cash,5,9
11252,3/9/2023,53,MC-7275,62,Online,Credit Card,2,7
11253,3/9/2023,200,VM-21835,98,In-store,Mobile Payment,6,1
11254,3/9/2023,190,TB-21400,96,Online,Credit Card,4,2
11255,3/9/2023,78,RD-19720,47,In-store,Cash,5,9
11256,3/9/2023,27,CP-12340,31,In-store,Mobile Payment,7,7
11257,3/9/2023,168,GH-4425,84,In-store,Debit Card,6,1
11258,3/9/2023,52,SM-20950,59,Online,Mobile Payment,4,6
11259,3/9/2023,202,HA-14905,98,In-store,Cash,6,8
11260,3/9/2023,47,MT-17815,53,Online,Cash,5,3
11261,3/9/2023,112,BE-11410,2,Online,Debit Card,3,2
11262,3/9/2023,111,VG-21805,9,Online,Mobile Payment,2,2
11263,3/9/2023,56,MT-18070,13,In-store,Credit Card,6,7
11264,3/9/2023,186,RH-19600,88,In-store,Credit Card,6,4
11265,3/9/2023,77,GR-4560,37,Online,Debit Card,4,5
11266,3/9/2023,1,SZ-20035,19,In-store,Debit Card,5,6
11267,3/9/2023,29,MM-18280,24,Online,Credit Card,5,8
11268,3/9/2023,10,JP-15520,84,Online,Cash,6,2
11269,3/9/2023,72,EA-14035,50,Online,Cash,1,2
11270,3/9/2023,151,RA-19915,25,In-store,Debit Card,7,2
11271,3/9/2023,82,TB-21280,43,Online,Cash,6,1
11272,3/9/2023,188,BG-11740,50,In-store,Cash,1,3
11273,3/9/2023,138,BT-11680,31,Online,Credit Card,7,6
11274,3/9/2023,96,CD-11980,30,Online,Debit Card,4,5
11275,3/9/2023,208,TB-21400,97,In-store,Debit Card,5,4
11276,3/9/2023,188,RF-9735,49,Online,Credit Card,4,4
11277,3/9/2023,96,EB-14110,15,Online,Cash,5,8
11278,3/9/2023,211,JD-16150,76,In-store,Credit Card,1,4
11279,3/9/2023,24,ME-17320,73,Online,Debit Card,2,6
11280,3/9/2023,146,AJ-10945,20,Online,Mobile Payment,7,5
11281,3/9/2023,59,RS-19420,53,In-store,Mobile Payment,5,7
11282,3/9/2023,145,Dp-13240,62,In-store,Mobile Payment,2,5
11283,3/9/2023,113,TS-21340,59,Online,Debit Card,4,8
11284,3/9/2023,32,JO-15550,56,In-store,Debit Card,7,9
11285,3/9/2023,186,TM-21010,94,Online,Credit Card,4,9
11286,3/9/2023,188,JF-15565,100,Online,Mobile Payment,4,3
11287,3/9/2023,95,LC-7140,64,Online,Mobile Payment,3,2
11288,3/9/2023,142,TS-21085,72,Online,Debit Card,5,9
11289,3/9/2023,56,RA-19285,14,In-store,Credit Card,5,8
11290,3/9/2023,5,DB-13660,100,Online,Debit Card,4,2
11291,3/9/2023,149,JO-15145,42,In-store,Debit Card,7,1
11292,3/9/2023,113,JC-16105,53,In-store,Mobile Payment,5,8
11293,3/9/2023,172,PS-18760,21,Online,Cash,2,8
11294,3/9/2023,192,TW-21025,16,Online,Mobile Payment,2,1
11295,3/9/2023,161,MM-17920,48,Online,Cash,7,8
11296,3/9/2023,192,BE-11335,31,Online,Credit Card,7,6
11297,3/9/2023,23,PB-18805,8,In-store,Credit Card,7,5
11298,3/9/2023,71,HG-14965,89,Online,Debit Card,4,2
11299,3/9/2023,101,CD-12790,13,Online,Debit Card,6,8
11300,3/9/2023,69,TG-21310,61,Online,Debit Card,5,1
11301,3/9/2023,163,CA-1965,51,In-store,Mobile Payment,4,9
11302,3/9/2023,150,BE-1455,39,Online,Mobile Payment,6,4
11303,3/9/2023,111,KE-16420,69,In-store,Debit Card,6,8
11304,3/9/2023,130,RA-19885,50,In-store,Mobile Payment,1,6
11305,3/9/2023,25,JF-15295,78,Online,Debit Card,4,6
11306,3/9/2023,107,RH-19510,44,In-store,Debit Card,3,5
11307,3/9/2023,86,MK-17905,57,In-store,Cash,5,1
11308,3/9/2023,63,MG-17890,59,In-store,Credit Card,4,4
11309,3/9/2023,39,DG-13300,5,In-store,Mobile Payment,6,5
11310,3/9/2023,21,BP-11185,58,In-store,Cash,1,8
11311,3/9/2023,40,KM-16660,41,In-store,Debit Card,4,2
11312,3/9/2023,209,SV-20935,82,Online,Debit Card,4,8
11313,3/9/2023,119,KS-16300,14,Online,Credit Card,5,8
11314,3/9/2023,54,JW-6075,43,Online,Mobile Payment,6,5
11315,3/9/2023,195,NP-18325,59,Online,Credit Card,4,6
11316,3/9/2023,183,GB-14575,78,In-store,Debit Card,4,2
11317,3/9/2023,124,DR-12940,31,Online,Cash,7,5
11318,3/9/2023,45,RW-19540,61,In-store,Mobile Payment,5,6
11319,3/9/2023,215,AW-10840,43,Online,Cash,6,7
11320,3/9/2023,61,PG-18895,10,In-store,Mobile Payment,7,3
11321,3/9/2023,42,GH-4425,43,In-store,Credit Card,6,3
11322,3/9/2023,59,BS-11365,92,In-store,Cash,2,5
11323,3/9/2023,150,AG-10330,46,In-store,Debit Card,3,1
11324,3/9/2023,63,JO-15280,5,Online,Credit Card,6,2
11325,3/9/2023,144,JK-5205,10,In-store,Mobile Payment,7,5
11326,3/9/2023,194,SW-20755,80,In-store,Cash,4,3
11327,3/9/2023,168,LD-17005,41,Online,Cash,4,4
11328,3/9/2023,44,MZ-17335,91,Online,Mobile Payment,5,8
11329,3/9/2023,122,PN-18775,77,Online,Credit Card,4,4
11330,3/9/2023,18,MC-17275,7,In-store,Mobile Payment,4,6
11331,3/9/2023,199,PA-9060,14,Online,Cash,5,5
11332,3/9/2023,81,KC-16675,13,Online,Cash,6,4
11333,3/9/2023,174,PR-18880,17,In-store,Debit Card,1,9
11334,3/9/2023,94,JA-15970,34,In-store,Credit Card,5,5
11335,3/9/2023,51,TH-21100,91,In-store,Debit Card,5,8
11336,3/9/2023,110,SV-20815,67,Online,Debit Card,4,7
11337,3/9/2023,39,GG-14650,90,In-store,Credit Card,3,5
11338,3/9/2023,223,JH-16180,96,Online,Mobile Payment,4,3
11339,3/9/2023,69,EH-13990,75,In-store,Debit Card,2,8
11340,3/9/2023,220,CR-2625,57,In-store,Debit Card,5,7
11341,3/9/2023,208,PC-19000,59,In-store,Mobile Payment,4,2
11342,3/9/2023,52,BP-11095,82,In-store,Debit Card,4,7
11343,3/9/2023,144,PS-9045,43,In-store,Cash,6,5
11344,3/9/2023,223,GH-14425,59,Online,Credit Card,4,6
11345,3/9/2023,39,DL-12865,8,Online,Cash,7,3
11346,3/9/2023,80,SC-20380,96,In-store,Credit Card,4,4
11347,3/9/2023,140,DR-12880,84,In-store,Debit Card,6,8
11348,3/9/2023,160,MO-17500,98,Online,Credit Card,6,4
11349,3/9/2023,167,DB-13360,22,Online,Credit Card,2,3
11350,3/9/2023,130,RA-19885,97,Online,Mobile Payment,5,9
11351,3/9/2023,139,RA-19915,40,Online,Mobile Payment,2,2
11352,3/9/2023,151,PL-8925,86,In-store,Credit Card,5,3
11353,3/9/2023,139,DN-13690,78,In-store,Credit Card,4,9
11354,3/9/2023,47,RD-19480,63,Online,Cash,7,6
11355,3/9/2023,119,TT-21070,31,Online,Credit Card,7,7
11356,3/9/2023,199,SV-20785,63,In-store,Credit Card,7,9
11357,3/9/2023,2,SW-20275,31,In-store,Mobile Payment,7,5
11358,3/9/2023,118,RR-19315,50,Online,Debit Card,1,5
11359,3/9/2023,55,JB-5400,25,In-store,Credit Card,7,5
11360,3/9/2023,103,NG-18430,56,Online,Mobile Payment,7,6
11361,3/9/2023,42,PB-19210,90,Online,Debit Card,3,2
11362,3/9/2023,29,TG-21640,76,In-store,Cash,1,2
11363,3/9/2023,143,KM-6720,100,In-store,Mobile Payment,4,8
11364,3/9/2023,123,SC-20050,80,Online,Credit Card,4,4
11365,3/9/2023,35,MC-17425,94,Online,Cash,4,4
11366,3/9/2023,181,JL-15505,78,Online,Cash,4,7
11367,3/9/2023,35,AY-10555,50,In-store,Debit Card,1,1
11368,3/9/2023,193,CA-12265,50,In-store,Cash,1,9
11369,3/9/2023,136,LW-16990,43,In-store,Debit Card,6,6
11370,3/9/2023,132,AA-10315,63,In-store,Cash,7,4
11371,3/9/2023,209,LF-17185,50,Online,Mobile Payment,1,2
11372,3/9/2023,191,LR-7035,96,In-store,Credit Card,4,8
11373,3/9/2023,77,AA-10645,62,In-store,Cash,2,5
11374,3/9/2023,91,JD-15790,89,Online,Credit Card,4,3
11375,3/9/2023,97,RS-19765,5,In-store,Cash,6,8
11376,3/9/2023,158,MS-7770,13,In-store,Cash,6,8
11377,3/9/2023,39,DE-13255,55,Online,Mobile Payment,6,4
11378,3/9/2023,66,CW-11905,89,In-store,Debit Card,4,2
11379,3/9/2023,119,SL-20155,96,In-store,Cash,4,2
11380,3/9/2023,128,ML-17755,62,Online,Debit Card,2,7
11381,3/9/2023,62,MZ-17515,59,Online,Cash,4,8
11382,3/9/2023,102,KL-16555,50,In-store,Debit Card,1,5
11383,3/9/2023,33,MC-18130,22,In-store,Credit Card,2,6
11384,3/9/2023,195,SH-19975,10,In-store,Debit Card,7,3
11385,3/9/2023,47,HR-14830,10,In-store,Debit Card,7,9
11386,3/9/2023,94,TD-20995,76,Online,Cash,1,3
11387,3/9/2023,115,NF-18385,61,In-store,Credit Card,5,1
11388,3/9/2023,141,LW-7215,59,Online,Mobile Payment,4,2
11389,3/9/2023,62,AG-10390,62,In-store,Mobile Payment,2,4
11390,3/9/2023,74,CK-12325,13,In-store,Debit Card,6,9
11391,3/9/2023,34,MR-17545,72,Online,Debit Card,5,4
11392,3/9/2023,151,VW-21775,21,In-store,Debit Card,2,4
11393,3/9/2023,180,RH-19600,56,In-store,Cash,7,5
11394,3/9/2023,52,GP-4740,54,Online,Credit Card,4,6
11395,3/9/2023,101,JM-15250,72,Online,Credit Card,5,3
11396,3/9/2023,15,VG-21790,58,In-store,Mobile Payment,1,2
11397,3/9/2023,176,ON-8715,28,Online,Cash,7,7
11398,3/9/2023,191,MB-7305,27,In-store,Credit Card,4,1
11399,3/9/2023,184,DL-12925,20,Online,Cash,7,6
11400,3/9/2023,92,RM-19675,56,In-store,Debit Card,7,3
11401,3/9/2023,175,VP-21730,51,Online,Debit Card,4,3
11402,3/9/2023,166,PF-19225,42,Online,Debit Card,7,3
11403,3/9/2023,155,SG-10470,33,Online,Debit Card,4,2
11404,3/9/2023,98,SS-10875,66,Online,Mobile Payment,2,7
11405,3/9/2023,44,BD-11320,80,In-store,Cash,4,6
11406,3/9/2023,25,LC-6885,77,Online,Cash,4,6
11407,3/9/2023,101,JF-15415,61,In-store,Mobile Payment,5,3
11408,3/9/2023,75,LB-16795,95,In-store,Cash,6,5
11409,3/9/2023,177,DA-13450,20,In-store,Mobile Payment,7,3
11410,3/9/2023,189,RB-19360,79,Online,Cash,5,6
11411,3/9/2023,145,DL-13330,50,Online,Mobile Payment,1,4
11412,3/9/2023,15,AG-10330,41,In-store,Cash,4,8
11413,3/9/2023,103,CK-2760,41,In-store,Debit Card,4,4
11414,3/9/2023,62,SC-20575,14,Online,Cash,5,6
11415,3/9/2023,92,DB-13405,22,In-store,Debit Card,2,6
11416,3/9/2023,166,KC-16540,77,In-store,Credit Card,4,4
11417,3/9/2023,121,PB-19150,43,Online,Credit Card,6,7
11418,3/9/2023,61,AB-10165,58,Online,Debit Card,1,7
11419,3/9/2023,94,NP-18670,98,In-store,Debit Card,6,4
11420,3/9/2023,43,BM-1140,21,Online,Debit Card,2,2
11421,3/9/2023,59,JO-15145,51,In-store,Debit Card,4,5
11422,3/9/2023,182,FH-14275,22,Online,Mobile Payment,2,2
11423,3/9/2023,172,TC-21475,95,In-store,Credit Card,6,3
11424,3/9/2023,162,PF-9165,79,In-store,Debit Card,5,1
11425,3/9/2023,65,TS-21085,36,Online,Cash,4,7
11426,3/9/2023,200,BT-11440,22,Online,Credit Card,2,6
11427,3/9/2023,152,MG-17890,50,Online,Cash,1,7
11428,3/9/2023,21,JH-16180,96,In-store,Credit Card,4,9
11429,3/9/2023,72,KL-16645,15,Online,Cash,5,5
11430,3/9/2023,91,JR-15670,72,Online,Debit Card,5,5
11431,3/9/2023,100,LH-17020,77,In-store,Credit Card,4,8
11432,3/9/2023,147,RM-19750,73,In-store,Debit Card,2,4
11433,3/9/2023,185,JL-15235,46,In-store,Cash,3,3
11434,3/9/2023,18,MH-17440,84,In-store,Credit Card,6,4
11435,3/9/2023,66,CS-12355,2,Online,Mobile Payment,3,1
11436,3/9/2023,75,TD-20995,82,Online,Cash,4,3
11437,3/9/2023,116,SJ-20125,13,Online,Credit Card,6,3
11438,3/9/2023,71,AH-10195,59,In-store,Debit Card,4,2
11439,3/9/2023,40,MY-8295,94,Online,Mobile Payment,4,8
11440,3/9/2023,180,TH-21115,53,Online,Cash,5,4
11441,3/9/2023,98,JL-15850,58,Online,Cash,1,3
11442,3/9/2023,65,MC-17575,19,In-store,Debit Card,5,6
11443,3/9/2023,151,JB-16045,19,In-store,Debit Card,5,8
11444,3/9/2023,153,MC-17605,58,Online,Credit Card,1,3
11445,3/9/2023,109,KH-16510,91,In-store,Debit Card,5,5
11446,3/9/2023,215,DV-3045,98,Online,Debit Card,6,5
11447,3/9/2023,69,CL-2565,53,In-store,Credit Card,5,6
11448,3/9/2023,165,PB-19105,79,In-store,Debit Card,5,3
11449,3/10/2023,182,PB-18805,21,Online,Credit Card,2,5
11450,3/10/2023,99,RB-19570,98,In-store,Mobile Payment,6,2
11451,3/10/2023,134,KM-16225,47,In-store,Cash,5,5
11452,3/10/2023,16,PT-19090,84,Online,Mobile Payment,6,4
11453,3/10/2023,68,AH-10030,94,In-store,Credit Card,4,2
11454,3/10/2023,10,MA-7995,22,Online,Debit Card,2,9
11455,3/10/2023,164,RC-19960,74,Online,Debit Card,6,6
11456,3/10/2023,55,JG-15160,84,In-store,Cash,6,6
11457,3/10/2023,30,MS-7530,2,In-store,Debit Card,3,3
11458,3/10/2023,193,TZ-21580,72,In-store,Mobile Payment,5,6
11459,3/10/2023,88,AG-10525,15,In-store,Cash,5,5
11460,3/10/2023,123,RO-9780,31,Online,Cash,7,5
11461,3/10/2023,223,MM-17260,62,In-store,Debit Card,2,3
11462,3/10/2023,107,RF-19840,68,In-store,Mobile Payment,6,9
11463,3/10/2023,57,JM-15865,57,Online,Cash,5,3
11464,3/10/2023,50,AJ-10960,98,In-store,Debit Card,6,1
11465,3/10/2023,59,NF-18385,50,In-store,Cash,1,6
11466,3/10/2023,138,NP-8700,28,In-store,Mobile Payment,7,7
11467,3/10/2023,85,DB-2970,50,Online,Credit Card,1,3
11468,3/10/2023,16,JJ-15760,58,Online,Credit Card,1,3
11469,3/10/2023,87,JK-16120,88,Online,Cash,6,8
11470,3/10/2023,212,SC-20380,88,Online,Mobile Payment,6,4
11471,3/10/2023,25,BS-11665,53,In-store,Debit Card,5,9
11472,3/10/2023,115,AF-10885,86,Online,Mobile Payment,5,2
11473,3/10/2023,181,TM-21010,72,In-store,Debit Card,5,5
11474,3/10/2023,40,CD-12790,90,Online,Credit Card,3,5
11475,3/10/2023,179,AW-10930,18,Online,Cash,5,8
11476,3/10/2023,201,MP-18175,41,Online,Debit Card,4,5
11477,3/10/2023,72,CM-11830,14,Online,Credit Card,5,1
11478,3/10/2023,213,RA-19285,8,In-store,Credit Card,7,9
11479,3/10/2023,180,SS-10515,51,In-store,Cash,4,7
11480,3/10/2023,202,CL-2565,95,Online,Mobile Payment,6,2
11481,3/10/2023,21,BS-11365,76,Online,Credit Card,1,9
11482,3/10/2023,52,LP-17080,17,Online,Mobile Payment,1,7
11483,3/10/2023,39,MH-17620,31,In-store,Cash,7,8
11484,3/10/2023,169,JE-15475,41,In-store,Debit Card,4,7
11485,3/10/2023,190,GH-4425,58,In-store,Debit Card,1,6
11486,3/10/2023,46,EH-14125,50,Online,Cash,1,6
11487,3/10/2023,27,CS-12490,22,Online,Mobile Payment,2,6
11488,3/10/2023,134,DL-12865,44,Online,Mobile Payment,3,1
11489,3/10/2023,16,JF-5415,50,Online,Credit Card,1,7
11490,3/10/2023,73,MT-18070,19,In-store,Cash,5,8
11491,3/10/2023,38,DK-12835,61,Online,Mobile Payment,5,3
11492,3/10/2023,212,ER-3855,16,In-store,Debit Card,2,8
11493,3/10/2023,219,BD-1320,76,Online,Credit Card,1,9
11494,3/10/2023,171,NP-8700,96,In-store,Mobile Payment,4,8
11495,3/10/2023,126,SF-20065,90,In-store,Mobile Payment,3,5
11496,3/10/2023,89,SC-20845,86,Online,Credit Card,5,1
11497,3/10/2023,91,SV-20815,90,Online,Debit Card,3,6
11498,3/10/2023,7,NP-18700,21,Online,Mobile Payment,2,2
11499,3/10/2023,129,SJ-20125,26,In-store,Mobile Payment,3,5
11500,3/10/2023,99,JK-15205,39,Online,Mobile Payment,6,8
11501,3/10/2023,137,RO-19780,90,In-store,Debit Card,3,4
11502,3/10/2023,66,CB-12025,9,Online,Debit Card,2,1
11503,3/10/2023,65,CA-12775,93,Online,Debit Card,5,4
11504,3/10/2023,132,TR-21325,42,In-store,Mobile Payment,7,3
11505,3/10/2023,10,TR-11325,72,In-store,Cash,5,3
11506,3/10/2023,150,LH-16900,80,In-store,Mobile Payment,4,5
11507,3/10/2023,166,CK-2760,72,Online,Mobile Payment,5,7
11508,3/10/2023,194,BF-1215,95,In-store,Debit Card,6,1
11509,3/10/2023,18,FC-14335,47,Online,Cash,5,5
11510,3/10/2023,95,BB-10990,57,Online,Debit Card,5,3
11511,3/10/2023,202,CS-12355,53,Online,Cash,5,4
11512,3/10/2023,109,BD-11635,10,In-store,Mobile Payment,7,7
11513,3/10/2023,177,CS-11860,77,Online,Credit Card,4,4
11514,3/10/2023,4,DJ-13420,53,In-store,Credit Card,5,2
11515,3/10/2023,33,WB-21850,59,Online,Mobile Payment,4,3
11516,3/10/2023,206,MG-8145,28,Online,Credit Card,7,3
11517,3/10/2023,159,CL-12565,96,Online,Cash,4,7
11518,3/10/2023,200,GW-14605,47,In-store,Mobile Payment,5,6
11519,3/10/2023,207,DL-13330,83,Online,Debit Card,3,3
11520,3/10/2023,40,CL-12565,75,Online,Debit Card,2,8
11521,3/10/2023,86,JD-6015,60,In-store,Mobile Payment,7,3
11522,3/10/2023,99,LS-17200,42,In-store,Credit Card,7,2
11523,3/10/2023,142,GH-14665,55,In-store,Cash,6,8
11524,3/10/2023,143,AG-10900,19,In-store,Credit Card,5,3
11525,3/10/2023,172,BF-11170,96,In-store,Debit Card,4,1
11526,3/10/2023,161,HE-4800,25,Online,Debit Card,7,5
11527,3/10/2023,119,BG-11695,32,Online,Credit Card,3,6
11528,3/10/2023,202,MC-17275,81,Online,Cash,4,1
11529,3/10/2023,82,MT-18070,74,Online,Mobile Payment,6,2
11530,3/10/2023,69,SC-20260,86,Online,Debit Card,5,1
11531,3/10/2023,147,DM-3345,94,Online,Debit Card,4,1
11532,3/10/2023,163,EL-3735,50,In-store,Cash,1,6
11533,3/10/2023,216,MD-17350,74,In-store,Mobile Payment,6,4
11534,3/10/2023,17,BS-11755,13,In-store,Debit Card,6,6
11535,3/10/2023,197,SJ-20215,96,Online,Debit Card,4,8
11536,3/10/2023,217,PW-19030,5,In-store,Debit Card,6,6
11537,3/10/2023,131,TP-21130,5,Online,Mobile Payment,6,6
11538,3/10/2023,88,SC-20230,61,In-store,Debit Card,5,4
11539,3/10/2023,91,AJ-10780,76,Online,Mobile Payment,1,4
11540,3/10/2023,71,BF-11170,73,Online,Credit Card,2,4
11541,3/10/2023,141,SC-20260,66,Online,Cash,2,6
11542,3/10/2023,14,SE-20110,64,Online,Mobile Payment,3,3
11543,3/10/2023,10,PC-18745,84,In-store,Debit Card,6,9
11544,3/10/2023,61,HF-14995,58,Online,Mobile Payment,1,9
11545,3/10/2023,176,BF-11215,95,Online,Debit Card,6,5
11546,3/10/2023,201,AW-930,91,In-store,Cash,5,6
11547,3/10/2023,35,PN-18775,96,Online,Debit Card,4,1
11548,3/10/2023,162,SC-20800,42,Online,Debit Card,7,4
11549,3/10/2023,109,TS-21370,72,Online,Debit Card,5,8
11550,3/10/2023,129,VS-11820,41,Online,Debit Card,4,4
11551,3/10/2023,140,BS-11755,88,Online,Debit Card,6,9
